,font_1,font_2,font_3,font_4,font_5,p_1,p_2,p_3,p_4,p_5
219,798.0,792.0,749.0,2362.0,837.0,0.0,0.0,1.48314075182471e-36,3.213315377670334e-11,1.0
220,797.0,791.0,1744.0,245.0,260.0,0.0,0.0,1.5244725993389685e-41,1.1182367183910223e-27,1.0
221,797.0,791.0,2382.0,1744.0,837.0,0.0,0.0,0.0,2.031210150008109e-40,1.0
222,784.0,890.0,1135.0,2362.0,486.0,0.0,1.9327580172163322e-13,7.978530613961254e-10,2.8912796778968186e-07,0.9999997019767761
223,837.0,2011.0,1912.0,2185.0,217.0,3.2229864679470793e-44,6.165713243029195e-44,1.4574166507288507e-33,3.3653791559062896e-12,1.0
224,2165.0,666.0,1824.0,260.0,1744.0,1.434899622975308e-31,2.105168852802878e-31,2.9885631634757417e-20,1.8464271349680985e-19,1.0
225,108.0,1894.0,220.0,841.0,1599.0,2.2728065385171474e-28,5.489283232104481e-21,9.522333575061396e-21,2.4268525846649865e-18,1.0
226,843.0,2185.0,1990.0,2134.0,884.0,4.711768368132856e-24,2.3314692190745667e-11,7.685763137033064e-11,3.7273214275046485e-06,0.9999962449073792
227,2117.0,890.0,843.0,2185.0,884.0,5.3129984484916135e-34,3.271893525907894e-20,3.544653386066323e-18,6.183583292466177e-18,1.0
228,1912.0,217.0,912.0,1954.0,837.0,2.3720492345920994e-30,1.4078732060521626e-28,3.0841046383400794e-10,0.0004194598877802491,0.9995805621147156
229,2181.0,1055.0,610.0,552.0,1744.0,1.2839198907545752e-19,8.956525325475788e-16,2.606883526823367e-06,0.3790038228034973,0.6209935545921326
230,884.0,2362.0,843.0,1669.0,1567.0,8.849278707114546e-30,4.958348479901606e-18,7.888036578085345e-12,9.38928171323461e-11,1.0
231,795.0,796.0,797.0,2382.0,837.0,0.0,0.0,0.0,0.0,1.0
232,797.0,790.0,2382.0,884.0,890.0,0.0,0.0,0.0,1.5153722639772722e-22,1.0
233,339.0,1752.0,278.0,1744.0,884.0,2.6025629934870213e-16,1.8339157774847903e-14,2.5331547970353085e-09,0.008182953111827374,0.991817057132721
234,566.0,884.0,360.0,2185.0,1748.0,1.401298464324817e-45,1.0979430051338953e-35,1.5484814188125585e-23,0.09367282688617706,0.9063271880149841
235,795.0,1744.0,2185.0,566.0,843.0,0.0,1.854746003182231e-31,1.757147851244631e-19,3.292687438261055e-07,0.9999996423721313
236,797.0,791.0,2382.0,681.0,884.0,0.0,0.0,0.0,3.97016759806904e-35,1.0
237,790.0,2382.0,2181.0,1116.0,2005.0,0.0,0.0,6.687556791143757e-41,4.758127052084671e-12,1.0
238,636.0,637.0,1744.0,2183.0,2185.0,5.5436736762745375e-31,7.642536142944576e-30,1.483050793282814e-09,0.00018432374054100364,0.9998157024383545
239,1428.0,1427.0,1758.0,842.0,841.0,1.6599388530380565e-11,2.123728082281673e-09,2.6487464666047345e-08,7.076495194269228e-07,0.9999992847442627
240,790.0,1887.0,339.0,843.0,1031.0,0.0,1.0229478789571165e-43,9.791931751876526e-38,9.63398456894382e-30,1.0
241,484.0,2117.0,767.0,2363.0,2134.0,3.6822070680671883e-23,2.63451900657699e-22,2.3911241724669835e-18,7.500472682178683e-13,1.0
242,353.0,1636.0,837.0,1844.0,217.0,5.84154954952997e-29,1.7374314770102795e-27,8.293102386708822e-17,0.0006911313394084573,0.9993088841438293
243,790.0,2382.0,681.0,887.0,890.0,0.0,0.0,5.5478864599487884e-30,1.1972314136374207e-15,1.0
244,843.0,1748.0,725.0,1898.0,1744.0,1.4267012926703816e-24,4.6405623118396246e-23,1.3482669437232987e-16,3.338261611585125e-11,1.0
245,796.0,797.0,790.0,887.0,1059.0,0.0,0.0,0.0,5.669448662514785e-23,1.0
246,196.0,217.0,385.0,1444.0,1912.0,3.6636730609366415e-29,8.112413813513368e-22,1.4700253490875932e-17,4.840305131530165e-13,1.0
247,843.0,2185.0,1844.0,109.0,837.0,6.588060601632982e-20,3.5218437324444074e-13,7.15870140943764e-11,5.105592393306324e-08,0.9999999403953552
248,2382.0,340.0,1135.0,2362.0,554.0,0.0,2.3739490657208816e-16,4.2933655762522616e-12,2.1399786476195004e-07,0.9999997615814209
249,790.0,566.0,1748.0,837.0,1744.0,0.0,1.1118238462467922e-32,2.486695722174914e-20,6.355517325661248e-15,1.0
250,890.0,1748.0,1744.0,884.0,2185.0,2.3171262358804374e-31,1.893957088465657e-22,3.5394836594390992e-15,0.022465093061327934,0.9775348901748657
251,797.0,791.0,2382.0,712.0,2033.0,0.0,0.0,0.0,2.2420775429197073e-44,1.0
252,2185.0,2038.0,1752.0,1884.0,1744.0,3.5897662610411207e-31,1.2117867886651374e-24,2.2289695168054065e-17,2.010076946470235e-16,1.0
253,795.0,796.0,797.0,2382.0,837.0,0.0,0.0,0.0,0.0,1.0
254,784.0,2130.0,1059.0,996.0,2185.0,0.0,3.713440930460765e-43,5.728031680681982e-40,1.9186523475491647e-22,1.0
255,813.0,278.0,843.0,1752.0,1744.0,0.0,6.6001157669698884e-43,3.283201664257581e-39,4.384429994794578e-19,1.0
256,790.0,1669.0,2213.0,2362.0,891.0,0.0,6.043800276632936e-42,3.973662055285884e-41,1.0438030385430232e-35,1.0
257,1444.0,841.0,843.0,833.0,1744.0,5.6789873289231865e-33,4.2306681155020975e-30,6.508966302319001e-22,2.830301257581578e-21,1.0
258,797.0,790.0,2382.0,884.0,890.0,0.0,0.0,0.0,0.002022460103034973,0.9979775547981262
259,3.0,1744.0,837.0,566.0,1752.0,2.5357619758482855e-19,8.376758801651005e-16,7.118059613953065e-11,1.743469329085201e-05,0.9999825358390808
260,2362.0,837.0,1750.0,1748.0,1744.0,1.0414132636935482e-34,5.338175991698084e-24,8.38219919438916e-22,3.666088032938864e-16,1.0
261,785.0,784.0,1059.0,2185.0,566.0,0.0,0.0,4.796348146888277e-32,2.953923339299981e-29,1.0
262,795.0,796.0,797.0,799.0,1059.0,0.0,0.0,0.0,0.0,1.0
263,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
264,2382.0,217.0,884.0,2185.0,681.0,0.0,6.024182098132389e-42,2.22748475702386e-37,4.718919345538119e-20,1.0
265,797.0,798.0,791.0,217.0,837.0,0.0,0.0,0.0,4.405025758898564e-15,1.0
266,843.0,1444.0,1954.0,2038.0,837.0,9.34366378075118e-24,3.9571885179534907e-23,1.4397552897867958e-19,1.586094913880849e-19,1.0
267,796.0,797.0,798.0,843.0,837.0,0.0,0.0,0.0,6.117214303178913e-40,1.0
268,1410.0,2038.0,1912.0,196.0,217.0,3.826938662373633e-35,7.575041349700305e-33,8.073878246645478e-31,3.7524696239188415e-08,0.9999999403953552
269,2362.0,884.0,1744.0,837.0,1752.0,3.938563273024044e-36,5.820271841800606e-26,1.763994589358775e-23,0.008781232871115208,0.9912187457084656
270,797.0,790.0,2382.0,890.0,884.0,0.0,0.0,0.0,5.561374471980474e-26,1.0
271,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
272,2382.0,843.0,2189.0,837.0,1744.0,0.0,2.2420775429197073e-44,5.040595369076286e-28,3.946366859963746e-07,0.9999995827674866
273,791.0,887.0,1954.0,837.0,912.0,0.0,2.256831309983136e-36,1.0004861319631645e-27,3.3115376236119083e-26,1.0
274,784.0,783.0,566.0,1748.0,1744.0,0.0,0.0,1.700440513866711e-38,6.609668377329027e-32,1.0
275,2382.0,610.0,2181.0,884.0,2185.0,0.0,7.521405873272299e-16,1.4532740245584708e-12,7.328169004949814e-08,0.9999999403953552
276,795.0,796.0,789.0,1748.0,1744.0,0.0,0.0,0.0,3.615350037958028e-43,1.0
277,2117.0,1820.0,2115.0,2363.0,168.0,1.1415227758654245e-21,5.139836556367072e-09,6.473969733633567e-07,6.561887744283013e-07,0.9999986886978149
278,790.0,890.0,884.0,566.0,837.0,0.0,8.127531093083939e-44,3.175785130474762e-39,8.819084489021585e-30,1.0
279,245.0,2166.0,1047.0,1990.0,1427.0,1.9069003708472897e-19,7.15122454970469e-18,3.644324103694316e-15,3.149176679520006e-14,1.0
280,1744.0,1752.0,712.0,1444.0,843.0,2.618419630300652e-21,9.936785247774216e-19,1.0336687162479049e-17,0.0006653210148215294,0.9993346929550171
281,795.0,789.0,1758.0,1820.0,150.0,0.0,0.0,1.2465951138633573e-41,3.384854721977394e-22,1.0
282,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
283,2185.0,890.0,837.0,2186.0,2189.0,8.407790785948902e-45,2.4382593279251817e-43,9.14459759010371e-34,0.018526576459407806,0.981473445892334
284,2382.0,386.0,341.0,2066.0,2229.0,0.0,3.605549636758233e-38,4.163861803421631e-34,1.5550361612564648e-28,1.0
285,340.0,1381.0,2032.0,231.0,339.0,3.2902690697903066e-34,8.590927430216247e-31,7.626799922833106e-25,2.9552509772656776e-08,1.0
286,795.0,789.0,1845.0,1934.0,1974.0,0.0,0.0,1.2121511976102533e-40,5.486450141078768e-31,1.0
287,791.0,245.0,197.0,1748.0,1744.0,0.0,2.4430357198769025e-16,1.776873759240516e-08,3.005822790669299e-08,0.9999999403953552
288,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
289,1813.0,23.0,2362.0,1135.0,1750.0,2.903257802535943e-39,3.433842650470963e-39,8.832849809988358e-31,1.622121958638684e-28,1.0
290,795.0,790.0,551.0,1887.0,1881.0,0.0,0.0,5.426428171914787e-36,4.193277520993402e-31,1.0
291,797.0,790.0,2382.0,890.0,884.0,0.0,0.0,0.0,3.831097558842816e-22,1.0
292,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
293,884.0,566.0,687.0,837.0,1752.0,3.096061601537414e-11,1.9982769217108398e-08,7.177843599492917e-07,1.301247721130494e-06,0.9999979734420776
294,1744.0,555.0,610.0,2181.0,552.0,3.938571517578978e-17,3.375693957219719e-14,3.0006760880496586e-06,0.041058942675590515,0.9589380621910095
295,785.0,784.0,1059.0,2130.0,996.0,0.0,0.0,1.8889503299098534e-42,5.9478757066244725e-06,0.9999940395355225
296,1567.0,1744.0,245.0,375.0,843.0,5.884499006277447e-34,1.1506065963475819e-30,1.3695281495529343e-06,5.509280526894145e-06,0.9999931454658508
297,841.0,829.0,1990.0,1744.0,843.0,9.414433281419462e-24,4.7390153107791827e-20,0.020874515175819397,0.20725278556346893,0.7718726992607117
298,797.0,791.0,2382.0,884.0,681.0,0.0,0.0,0.0,6.304680490536431e-32,1.0
299,1744.0,890.0,2185.0,837.0,884.0,1.0883825162482463e-25,2.910947578902562e-13,0.019972361624240875,0.12412060052156448,0.8559070229530334
300,721.0,217.0,2125.0,1168.0,884.0,1.3895094959469692e-19,7.265122290795118e-16,2.490038904234826e-11,6.976388533530553e-08,0.9999999403953552
301,789.0,2382.0,1750.0,1744.0,1748.0,0.0,0.0,3.0828566215145976e-44,1.7924008657178735e-41,1.0
302,901.0,2038.0,843.0,837.0,1884.0,1.790104251962998e-18,6.047393835695303e-11,1.219818968056785e-10,3.7093056448611605e-07,0.9999996423721313
303,1427.0,1742.0,2181.0,1047.0,1744.0,1.7543125839920428e-29,6.110331018287576e-14,1.2521700121226331e-08,2.6717775654105935e-06,0.9999973177909851
304,2032.0,278.0,2066.0,1752.0,1744.0,1.0235083983428464e-41,1.8843239015514505e-35,3.072197281215258e-33,3.497732485591154e-12,1.0
305,796.0,791.0,2382.0,1381.0,2031.0,0.0,0.0,0.0,5.519438444958787e-35,1.0
306,2186.0,1744.0,890.0,2185.0,884.0,1.1658803223182478e-42,1.3367753730997396e-30,1.491251216746675e-24,7.213128537432753e-22,1.0
307,796.0,797.0,790.0,884.0,837.0,0.0,0.0,0.0,5.8751831524817e-14,1.0
308,2360.0,1055.0,1135.0,1059.0,684.0,9.108440018111311e-43,3.6725014913580686e-37,9.83533229924193e-28,3.504642798191071e-09,1.0
309,1427.0,1814.0,1758.0,843.0,712.0,4.213704482224725e-42,3.961989239078058e-39,2.8167034003930415e-32,5.421618343869381e-17,1.0
310,795.0,789.0,1641.0,1636.0,1742.0,0.0,0.0,4.344025239406933e-44,6.65523171386125e-33,1.0
311,2382.0,887.0,763.0,681.0,837.0,0.0,2.70067028988647e-37,4.249847598879549e-32,1.1096634534843767e-16,1.0
312,2382.0,843.0,231.0,2117.0,1744.0,0.0,1.562447787722171e-41,1.6403525256120274e-30,1.2654706681878995e-28,1.0
313,799.0,793.0,2382.0,231.0,245.0,0.0,0.0,0.0,7.643271601409651e-06,0.9999923706054688
314,2382.0,217.0,887.0,837.0,890.0,0.0,5.991946008985995e-16,1.9198491754690572e-11,4.115918272873387e-05,0.9999588131904602
315,795.0,796.0,797.0,2382.0,837.0,0.0,0.0,0.0,0.0,1.0
316,2382.0,340.0,1381.0,2032.0,339.0,0.0,2.0508740476762502e-29,1.1485190002180997e-23,3.774443257942295e-11,1.0
317,841.0,1912.0,1921.0,1744.0,1914.0,1.961817850054744e-44,1.2056704904090642e-35,7.3699214514476365e-28,2.3263264041125085e-25,1.0
318,843.0,382.0,841.0,1744.0,2229.0,4.17149333315236e-34,6.244513000268688e-30,1.595534131909733e-23,8.858779053204369e-13,1.0
319,797.0,791.0,2382.0,912.0,884.0,0.0,0.0,0.0,7.210052867245853e-13,1.0
320,1912.0,1636.0,217.0,837.0,2185.0,1.2635235411710185e-33,2.176550967309104e-28,5.65881519420941e-09,5.709424044653133e-07,0.9999994039535522
321,1974.0,837.0,884.0,890.0,1744.0,2.382207389352189e-44,2.9632349981325317e-21,5.3495958205786176e-15,5.597516894439991e-10,1.0
322,792.0,784.0,566.0,837.0,879.0,0.0,0.0,2.802596928649634e-45,9.80908925027372e-45,1.0
323,782.0,1606.0,1639.0,1744.0,1636.0,0.0,4.203895392974451e-45,7.365486041847004e-19,0.0038892030715942383,0.9961107969284058
324,790.0,2189.0,1444.0,890.0,1744.0,0.0,1.5414283107572988e-44,5.419513402985444e-38,2.73905759155943e-23,1.0
325,797.0,2382.0,382.0,384.0,843.0,0.0,0.0,6.009304478705489e-36,0.002949634101241827,0.9970503449440002
326,797.0,791.0,554.0,843.0,837.0,0.0,0.0,4.970055328344045e-39,2.9079087672941447e-34,1.0
327,797.0,2382.0,2185.0,884.0,681.0,0.0,0.0,2.4406135093452474e-39,1.1362256913116653e-08,1.0
328,797.0,790.0,2382.0,890.0,884.0,0.0,0.0,0.0,7.150162684155248e-10,1.0
329,2382.0,2134.0,890.0,566.0,884.0,0.0,3.446267283238347e-18,4.387027486674602e-17,1.0592188118607737e-05,0.99998939037323
330,2185.0,2189.0,2186.0,843.0,837.0,1.6773343738396313e-27,9.337934308987269e-15,5.314801754252585e-08,1.996678747673286e-06,0.9999979734420776
331,2004.0,837.0,2181.0,1744.0,2185.0,1.5154770703459186e-36,6.785681763225147e-36,8.692164227284863e-23,0.00028368597850203514,0.9997163414955139
332,795.0,796.0,789.0,1748.0,1744.0,0.0,0.0,0.0,1.401298464324817e-45,1.0
333,796.0,797.0,791.0,2382.0,1744.0,0.0,0.0,0.0,0.0,1.0
334,796.0,790.0,2382.0,1678.0,884.0,0.0,0.0,0.0,4.6146726163714166e-20,1.0
335,794.0,795.0,1903.0,2186.0,2185.0,0.0,0.0,1.262744243517721e-31,3.6626577831810073e-19,1.0
336,796.0,797.0,790.0,887.0,837.0,0.0,0.0,0.0,3.909895614196378e-14,1.0
337,795.0,796.0,797.0,799.0,221.0,0.0,0.0,0.0,0.0,1.0
338,1898.0,1748.0,245.0,1894.0,884.0,8.549521030202445e-20,8.917267435967622e-20,1.1813703511231695e-16,0.290464848279953,0.7095351219177246
339,790.0,2382.0,890.0,1884.0,884.0,0.0,0.0,4.5408437600853e-34,0.0003686576965264976,0.9996313452720642
340,795.0,796.0,797.0,2382.0,837.0,0.0,0.0,0.0,0.0,1.0
341,2038.0,2189.0,566.0,1168.0,837.0,4.797328959024757e-20,1.6138730352110997e-09,1.8030447135330974e-09,3.745959986645175e-09,1.0
342,1787.0,686.0,837.0,843.0,2200.0,4.900494312055575e-38,1.9810813181413756e-31,1.0253315264994859e-24,2.5339259082102217e-05,0.9999746680259705
343,796.0,790.0,2382.0,1752.0,1744.0,0.0,0.0,0.0,1.4101575267731759e-13,1.0
344,837.0,554.0,384.0,2185.0,566.0,9.010242148058067e-27,7.395062650618085e-15,5.922307783068348e-12,2.912454455383795e-08,1.0
345,1881.0,901.0,879.0,1752.0,884.0,1.57663486372966e-28,2.4881789681889666e-25,3.4517800284307066e-18,1.333454058011495e-16,1.0
346,791.0,2382.0,2185.0,894.0,884.0,0.0,0.0,2.2887688077510102e-40,6.76971722291806e-32,1.0
347,2382.0,894.0,884.0,1748.0,1879.0,0.0,1.1507567651033837e-21,6.937318290276437e-17,1.6736383397328476e-14,1.0
348,797.0,2185.0,566.0,612.0,221.0,0.0,3.0828566215145976e-44,1.6145697847519648e-38,1.1101972418477302e-23,1.0
349,796.0,790.0,2382.0,2189.0,1744.0,0.0,0.0,0.0,5.605193857299268e-45,1.0
350,785.0,2214.0,966.0,2185.0,636.0,0.0,5.605193857299268e-45,7.068762527737713e-36,3.30252022803492e-32,1.0
351,795.0,1744.0,2181.0,2185.0,1752.0,0.0,4.16615292025197e-25,6.038985820400137e-24,3.717035568229221e-09,1.0
352,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
353,795.0,796.0,2382.0,1744.0,2185.0,0.0,0.0,0.0,3.152056069508904e-32,1.0
354,2382.0,884.0,712.0,890.0,2185.0,0.0,2.782131962302677e-35,4.248585443925154e-16,8.99243013385842e-10,1.0
355,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
356,786.0,785.0,837.0,566.0,2185.0,0.0,0.0,7.733778729155967e-29,2.4202600780314587e-26,1.0
357,796.0,797.0,790.0,2382.0,217.0,0.0,0.0,0.0,0.0,1.0
358,796.0,790.0,1752.0,1744.0,837.0,0.0,0.0,1.4179123990476985e-38,6.715306048552679e-28,1.0
359,797.0,798.0,196.0,837.0,31.0,0.0,0.0,5.7032847498020055e-43,3.460540637228788e-37,1.0
360,790.0,890.0,221.0,837.0,884.0,0.0,2.802596928649634e-45,3.2904554958475073e-35,0.11126533895730972,0.8887346386909485
361,796.0,791.0,2382.0,843.0,1744.0,0.0,0.0,0.0,1.6949961384687588e-28,1.0
362,795.0,796.0,790.0,2382.0,996.0,0.0,0.0,0.0,0.0,1.0
363,798.0,792.0,2382.0,221.0,217.0,0.0,0.0,0.0,2.4431638725503186e-41,1.0
364,1744.0,1742.0,1914.0,1636.0,1921.0,1.522167757643392e-15,1.333563148797623e-09,9.279895039071562e-07,0.000657293654512614,0.9993417859077454
365,2185.0,1752.0,1875.0,1824.0,1744.0,3.026453797806138e-37,1.7507582124463053e-34,7.310385449910692e-30,1.2959385458088946e-06,0.9999986886978149
366,628.0,1748.0,244.0,2067.0,1744.0,9.80908925027372e-44,4.466777514078919e-35,2.145524962419309e-33,1.4586540484160953e-22,1.0
367,796.0,797.0,790.0,2382.0,217.0,0.0,0.0,0.0,0.0,1.0
368,837.0,215.0,843.0,221.0,1744.0,2.8413765448641175e-30,6.173437232755823e-29,1.7130931391911935e-28,9.384940100237365e-28,1.0
369,841.0,2033.0,2031.0,2362.0,2032.0,1.2442134330938442e-27,6.475899272656053e-23,7.780926944422895e-12,5.023097493506157e-10,1.0
370,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
371,795.0,796.0,797.0,799.0,221.0,0.0,0.0,0.0,0.0,1.0
372,795.0,796.0,790.0,2382.0,996.0,0.0,0.0,0.0,0.0,1.0
373,229.0,1742.0,2067.0,843.0,1744.0,9.223193834243439e-23,4.650166536557254e-12,7.25388693556539e-10,0.007663551717996597,0.9923364520072937
374,2186.0,842.0,2189.0,1744.0,841.0,2.463596358475947e-31,3.7296795701872915e-30,3.586507590641659e-24,1.4934185832427005e-11,1.0
375,2185.0,1914.0,1912.0,843.0,837.0,4.4651714152835135e-37,4.447770316225061e-19,3.9223246368512085e-14,9.349822999160651e-11,1.0
376,837.0,2189.0,2186.0,2185.0,1744.0,9.26447713422419e-25,2.837989473244668e-20,5.51794939918353e-18,4.823626307409734e-12,1.0
377,797.0,791.0,2382.0,108.0,1863.0,0.0,0.0,0.0,4.4547278180885935e-42,1.0
378,1893.0,1894.0,1746.0,1891.0,192.0,1.5211051389993495e-38,8.887527812167422e-33,1.7433800713825831e-12,1.4916680868282128e-07,0.9999998211860657
379,2382.0,843.0,2185.0,1567.0,1669.0,2.360812229874225e-36,3.087066848534553e-35,2.5383026920130778e-30,3.6468708776568257e-14,1.0
380,2189.0,813.0,1744.0,843.0,837.0,1.788155047544307e-30,4.694609469397405e-27,3.9404668861473576e-16,0.029020164161920547,0.9709798097610474
381,2117.0,843.0,2134.0,890.0,2185.0,1.7385969285252585e-21,8.876998990244858e-16,1.2278276201207854e-14,1.919304321864549e-14,1.0
382,842.0,1159.0,1488.0,702.0,2165.0,2.1019476964872256e-44,7.570525351490039e-28,8.201036421143226e-13,2.0228499864743954e-12,1.0
383,785.0,340.0,890.0,1884.0,566.0,0.0,2.6190716677866174e-34,5.117060236339679e-22,5.582164175343962e-10,1.0
384,2032.0,1578.0,1875.0,1990.0,2165.0,1.3226450282231943e-28,9.41502948153751e-27,1.1540872701942817e-09,1.4126371183920128e-09,1.0
385,215.0,843.0,610.0,890.0,2185.0,1.4174222906504497e-09,5.976846040312012e-08,0.0008050480973906815,0.003979794681072235,0.995215117931366
386,1986.0,1758.0,1567.0,1578.0,1135.0,7.667344677399669e-41,5.680443584833511e-39,0.00019031214469578117,0.47256308794021606,0.5272465944290161
387,797.0,791.0,2382.0,843.0,1714.0,0.0,0.0,0.0,2.763517801647618e-26,1.0
388,790.0,192.0,602.0,1746.0,1894.0,0.0,2.1103554872731745e-42,2.0682899086726078e-39,1.8248673405718563e-11,1.0
389,796.0,790.0,2382.0,1752.0,2185.0,0.0,0.0,0.0,2.881910421730419e-41,1.0
390,884.0,843.0,340.0,890.0,1884.0,5.486455614180466e-29,7.274462595087127e-25,1.3740072447865348e-12,0.06567221134901047,0.9343277812004089
391,796.0,797.0,791.0,2382.0,2360.0,0.0,0.0,0.0,0.0,1.0
392,2189.0,2134.0,1744.0,1820.0,566.0,3.378595521520098e-16,6.129806973898737e-16,3.2182435427512146e-13,5.8895050294993645e-12,1.0
393,1844.0,1974.0,1744.0,837.0,1748.0,5.89386134095018e-42,5.464055075972473e-40,4.086182343200416e-24,9.245529790705403e-15,1.0
394,566.0,686.0,1748.0,3.0,1750.0,8.183685270392889e-37,3.7665603248780447e-34,1.7704110132158902e-32,2.9977171306634753e-22,1.0
395,2363.0,2134.0,1744.0,890.0,2117.0,9.939600763784193e-17,9.747286697670433e-15,8.623680762542829e-12,0.0023248610086739063,0.9976751208305359
396,795.0,796.0,798.0,2382.0,721.0,0.0,0.0,0.0,0.0,1.0
397,2382.0,2189.0,217.0,837.0,196.0,0.0,1.152567986907162e-41,3.598196743456228e-39,4.990861247422954e-38,1.0
398,798.0,792.0,2382.0,217.0,221.0,0.0,0.0,0.0,2.0874719350476366e-16,1.0
399,843.0,2186.0,1914.0,1744.0,2189.0,6.660392841695284e-07,8.84623545971408e-07,0.000367447966709733,0.0006003347807563841,0.9990306496620178
400,791.0,1047.0,243.0,2200.0,1427.0,0.0,5.970400263071602e-40,3.631739710588336e-21,7.267489561535445e-13,1.0
401,797.0,791.0,2185.0,837.0,566.0,0.0,0.0,1.2523905076427775e-33,8.911499965675505e-17,1.0
402,791.0,2382.0,884.0,721.0,217.0,0.0,0.0,2.7349152441784152e-36,3.686032598940181e-14,1.0
403,796.0,790.0,2382.0,1744.0,884.0,0.0,0.0,0.0,8.824949005887555e-28,1.0
404,797.0,792.0,837.0,2363.0,843.0,0.0,0.0,4.0671006368870626e-39,3.575192739185416e-19,1.0
405,795.0,796.0,797.0,2382.0,837.0,0.0,0.0,0.0,0.0,1.0
406,2181.0,2165.0,1578.0,894.0,884.0,2.3323266290862364e-38,3.85125709527137e-31,1.1258077656695273e-28,2.3545465779569885e-26,1.0
407,792.0,2382.0,217.0,843.0,2038.0,0.0,0.0,2.368871182660154e-26,0.0401061475276947,0.9598938226699829
408,2015.0,2185.0,901.0,681.0,884.0,1.675475444581193e-32,2.525613973408381e-28,1.142126426429596e-24,1.5523597767241881e-06,0.9999984502792358
409,795.0,796.0,2382.0,566.0,890.0,0.0,0.0,0.0,1.7356882803850476e-13,1.0
410,796.0,790.0,2382.0,2185.0,890.0,0.0,0.0,0.0,2.802596928649634e-45,1.0
411,843.0,837.0,1744.0,884.0,1990.0,1.1524046841747934e-20,1.8232711144366455e-14,1.0448744327444873e-13,0.0071760136634111404,0.9928239583969116
412,795.0,796.0,797.0,2382.0,837.0,0.0,0.0,0.0,0.0,1.0
413,795.0,796.0,797.0,799.0,1116.0,0.0,0.0,0.0,0.0,1.0
414,684.0,1169.0,2200.0,839.0,215.0,5.635602033975117e-41,4.372343214291148e-24,7.712731293117936e-17,1.0989693448879359e-13,1.0
415,1168.0,1798.0,2185.0,2362.0,278.0,1.014964681605858e-39,3.6308457150348324e-25,8.675220186660226e-08,0.03568064793944359,0.9643192887306213
416,890.0,2185.0,681.0,884.0,837.0,1.0461706828397366e-28,7.077300442741297e-14,4.793743073605583e-07,0.0003682528913486749,0.9996312856674194
417,837.0,1396.0,1990.0,843.0,1744.0,3.0388625515630586e-25,4.52926219885472e-15,0.0005631907843053341,0.4772547483444214,0.522182047367096
418,796.0,790.0,2382.0,1884.0,884.0,0.0,0.0,0.0,5.436601359048943e-21,1.0
419,837.0,217.0,890.0,2186.0,2185.0,3.4839959846507418e-31,1.5083990529525626e-30,9.903204808753924e-22,1.0558221226566929e-18,1.0
420,217.0,339.0,1904.0,1955.0,221.0,7.026374838339819e-26,1.5347950814678072e-25,5.199086876788774e-23,1.6396868342442115e-18,1.0
421,890.0,1844.0,215.0,884.0,1990.0,1.7628578407943514e-23,3.6157026858779464e-22,3.8155519250566196e-21,3.104428060396458e-06,0.9999969005584717
422,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
423,784.0,783.0,2185.0,2363.0,2362.0,0.0,0.0,1.401298464324817e-45,8.832863368675448e-13,1.0
